ride_id,driver_name,pickup_lat,pickup_lon,drop_lat,drop_lon,geohash,departure_hour,available_seats,fare_per_seat
R006070,Bhavna,22.535038,88.269396,22.578046,88.290705,tunb0w,12,3,135
R006071,Vasudha,22.649864,88.332261,22.452384,88.391246,tunbf5,12,0,80
R006072,Eta,22.603107,88.416989,22.595715,88.422326,tunbef,16,3,101
R006073,Jason,22.580921,88.453435,22.607166,88.431928,tunbky,8,4,70
R006074,Eiravati,22.598452,88.405243,22.603214,88.407821,tunbe9,11,4,140
R006075,Chaitaly,22.55768,88.423946,22.477866,88.368761,tunbk4,19,2,87
R006076,Januja,22.617498,88.458388,22.577746,88.417803,tunbsv,17,1,124
R006077,Yash,22.552593,88.365187,22.572478,88.404743,tunb6c,6,4,134
R006078,Vivaan,22.61261,88.441871,22.635976,88.447663,tunbss,13,2,85
R006079,William,22.549659,88.285731,22.512056,88.424178,tunb2c,22,4,118
R006080,Yagnesh,22.476098,88.413408,22.642921,88.351151,tgyzgg,8,0,56
R006081,Suhani,22.563333,88.411982,22.572744,88.275195,tunb7g,21,0,77
R006082,Advay,22.565617,88.351207,22.52296,88.292621,tunb67,8,0,137
R006083,Suhani,22.544754,88.380761,22.617994,88.388659,tunb70,12,0,113
R006084,Bhavini,22.573361,88.472816,22.586864,88.317925,tunbmj,18,1,113
R006085,Bahadurjit,22.574362,88.389404,22.536739,88.348063,tunb7m,14,1,93
R006086,Tanmayi,22.615139,88.43266,22.589146,88.332597,tunbsk,17,3,122
R006087,Bimala,22.63207,88.375846,22.614234,88.401642,tunbg0,21,0,85
R006088,Kamala,22.469435,88.398672,22.563996,88.409071,tgyzgd,11,0,119
R006089,Meghana,22.619514,88.460215,22.691147,88.362818,tunbsv,14,2,62
R006090,Gauri,22.565563,88.403779,22.568924,88.320943,tunb7e,7,2,105
R006091,Vincent,22.568792,88.401167,22.682465,88.424361,tunb7s,12,4,86
R006092,Yauvani,22.56153,88.262545,22.64727,88.442435,tunb27,22,4,113
R006093,Bhavna,22.562108,88.414966,22.571127,88.419266,tunb7g,22,2,109
R006094,Kritika,22.465771,88.381554,22.616807,88.372817,tgyzg1,16,1,134
R006095,Wridesh,22.57556,88.369222,22.673318,88.412082,tunb6v,19,2,95
R006096,Thomas,22.638694,88.349306,22.55793,88.323538,tunbf3,19,1,61
R006097,Ayush,22.585494,88.339804,22.625117,88.463907,tunb6p,17,3,68
R006098,Neel,22.604885,88.392547,22.532695,88.335148,tunbe7,13,1,78
R006099,Chaitaly,22.627486,88.452179,22.648792,88.390746,tunbsz,20,1,123
R006100,Mitali,22.641872,88.409079,22.609938,88.473685,tunbgc,21,2,86
R006101,Abhimanyu,22.557413,88.472871,22.604458,88.362129,tunbm4,8,0,68
R006102,Jairaj,22.660099,88.339517,22.553755,88.314683,tunbfj,17,4,58
R006103,Ranveer,22.636107,88.437722,22.591444,88.431955,tunbu2,12,1,53
R006104,Hamsini,22.596534,88.42475,22.454007,88.420763,tunbs1,11,4,94
R006105,Saksham,22.440941,88.401492,22.499378,88.37656,tgyzet,6,3,100
R006106,Aishani,22.497686,88.368429,22.691154,88.363129,tgyzfz,11,1,78
R006107,Harrison,22.598932,88.378723,22.47406,88.445961,tunbe4,21,2,56
R006108,Deepa,22.60038,88.409941,22.475623,88.42222,tunbef,20,3,96
R006109,Charita,22.560436,88.424901,22.618327,88.40558,tunbk5,11,4,50
R006110,Falguni,22.675135,88.350287,22.597764,88.329652,tunbfr,12,2,73
R006111,Laban,22.604723,88.395928,22.604825,88.459675,tunbe7,21,3,60
R006112,Manya,22.567831,88.488116,22.604275,88.472347,tunbms,13,0,115
R006113,Girish,22.700726,88.394991,22.557841,88.352307,tunc5k,9,1,133
R006114,Saanvi,22.636666,88.345219,22.463823,88.407387,tunbf2,18,1,98
R006115,Agastya,22.671777,88.395427,22.450257,88.405627,tunbgr,16,3,71
R006116,Peter,22.623978,88.365991,22.650497,88.45212,tunbdy,7,4,122
R006117,Pallavi,22.556619,88.429818,22.576607,88.276221,tunbk6,10,2,128
R006118,Hardik,22.574258,88.340684,22.610642,88.386591,tunb6j,7,0,97
R006119,Dominic,22.563004,88.277723,22.565792,88.304019,tunb2g,16,3,117
R006120,Daksha,22.639426,88.444581,22.489673,88.346205,tunbu9,14,1,84
R006121,Charan,22.622661,88.495639,22.59832,88.397254,tunbty,7,3,102
R006122,Urmi,22.670252,88.396256,22.64436,88.411704,tunbgw,6,1,108
R006123,Lopa,22.568104,88.320774,22.572505,88.436877,tunb3u,8,2,67
R006124,Christopher,22.443196,88.396285,22.591766,88.407512,tgyzet,15,1,119
R006125,Mason,22.623751,88.399028,22.572431,88.436732,tunbew,16,3,108
R006126,Bishakha,22.558923,88.393069,22.496649,88.397556,tunb76,8,3,63
R006127,Joshua,22.622325,88.436972,22.689109,88.348213,tunbsq,13,0,99
R006128,Panini,22.672135,88.350729,22.560708,88.356311,tunbfr,12,4,121
R006129,Chaitanya,22.443154,88.398165,22.58153,88.414714,tgyzet,17,4,82
R006130,George,22.645292,88.406923,22.58747,88.37692,tunbgd,9,3,74
R006131,Chatura,22.605116,88.386121,22.466915,88.385347,tunbe7,17,1,94
R006132,Andrew,22.535982,88.33048,22.611041,88.452538,tunb4n,6,1,140
R006133,Faqid,22.605119,88.370317,22.635185,88.425724,tunbdg,16,2,141
R006134,Rachita,22.636522,88.477119,22.565832,88.373303,tunbv2,6,4,113
R006135,Gaurika,22.637419,88.42311,22.641362,88.396856,tunbu1,15,1,88
R006136,Ekaraj,22.607748,88.488518,22.508922,88.357357,tunbte,22,1,116
R006137,Zayan,22.559192,88.383782,22.651821,88.432921,tunb74,17,1,67
R006138,Suhani,22.56891,88.366494,22.546397,88.328201,tunb6u,7,0,57
R006139,Gautami,22.569204,88.27675,22.620826,88.341488,tunb2u,11,3,44
R006140,Krisha,22.613338,88.350822,22.628222,88.348654,tunbdk,19,3,55
R006141,Tanveer,22.510056,88.34498,22.59578,88.351995,tunb43,15,3,144
R006142,Rishi,22.520894,88.375426,22.432215,88.411442,tunb55,12,4,54
R006143,Krish,22.64158,88.411966,22.561726,88.293138,tunbgc,6,1,94
R006144,Janya,22.610585,88.413961,22.487832,88.375744,tunbeu,14,1,103
R006145,Sai,22.486891,88.312612,22.650667,88.425835,tgyzct,14,4,109
R006146,Arya,22.522676,88.308532,22.622831,88.398362,tunb1s,17,4,92
R006147,Tanveer,22.67525,88.405362,22.688398,88.390476,tunbgx,14,0,133
R006148,Yagnesh,22.644473,88.431164,22.616178,88.450719,tunbu6,9,2,110
R006149,Ucchal,22.489816,88.363102,22.501402,88.291116,tgyzfy,14,0,129
R006150,Michael,22.44247,88.410088,22.604928,88.378206,tgyzev,13,1,111
R006151,Dalaja,22.605529,88.380172,22.610886,88.435694,tunbe5,18,0,138
R006152,Aradhana,22.552982,88.342699,22.693518,88.361063,tunb63,20,2,62
R006153,Kiaan,22.443742,88.433001,22.582749,88.300068,tgyzsm,19,4,137
R006154,Adya,22.660871,88.37082,22.433647,88.417946,tunbfv,22,2,111
R006155,Vamakshi,22.59967,88.342592,22.457204,88.436129,tunbd6,17,4,112
R006156,Wishi,22.630129,88.431133,22.625061,88.421561,tunbsr,14,3,77
R006157,Bhavna,22.564187,88.346151,22.690914,88.396861,tunb67,15,1,141
R006158,Pratyush,22.573405,88.273384,22.570651,88.315558,tunb2t,11,4,52
R006159,Shravya,22.599336,88.48286,22.622344,88.452077,tunbt6,6,2,107
R006160,Veda,22.614451,88.452528,22.62831,88.420446,tunbsu,10,0,68
R006161,Dakshesh,22.567424,88.412691,22.661448,88.341263,tunb7u,8,0,75
R006162,Luke,22.591457,88.466939,22.682805,88.351959,tunbt0,21,2,65
R006163,Raghav,22.445384,88.433692,22.697175,88.39307,tgyzsq,20,0,119
R006164,Anjali,22.529806,88.341851,22.481179,88.343566,tunb4m,21,4,107
R006165,Krish,22.539617,88.331046,22.564778,88.446301,tunb4p,12,1,108
R006166,Omaja,22.474935,88.362112,22.467029,88.421276,tgyzfe,13,3,101
R006167,Baljiwan,22.57832,88.440012,22.596563,88.392863,tunbkw,9,0,76
R006168,Atharv,22.61656,88.45397,22.556638,88.271704,tunbsv,8,1,50
R006169,Oeshi,22.55086,88.400053,22.694267,88.364117,tunb79,13,2,131
R006170,Tanvi,22.552524,88.29518,22.596197,88.373938,tunb31,15,0,146
R006171,Vyanjana,22.517287,88.300782,22.629434,88.409452,tunb17,15,2,72
R006172,Jonathan,22.627575,88.332893,22.529466,88.363417,tunbdp,16,2,127
R006173,Brinda,22.673316,88.378247,22.593907,88.458799,tunbgp,7,0,41
R006174,Falguni,22.441414,88.407645,22.607037,88.453288,tgyzev,17,2,94
R006175,Onkar,22.486592,88.296362,22.621843,88.363997,tgyzcj,22,4,138
R006176,Bhavya,22.613635,88.440426,22.611926,88.328262,tunbss,22,3,90
R006177,Ridhi,22.621616,88.46157,22.57238,88.41581,tunbsy,15,4,136
R006178,Karan,22.500911,88.304019,22.661536,88.406003,tunb12,12,4,128
R006179,Nimrat,22.628846,88.454762,22.6116,88.404835,tunbsz,19,0,41
R006180,Urishilla,22.561784,88.481769,22.632469,88.443216,tunbm7,21,4,132
R006181,Onveer,22.570128,88.402956,22.629062,88.442551,tunb7s,8,3,115
R006182,Nandini,22.490075,88.356093,22.583516,88.469735,tgyzfw,17,2,116
R006183,Tamanna,22.499788,88.359148,22.470657,88.446504,tgyzfx,12,3,92
R006184,Udarsh,22.605323,88.341151,22.645012,88.391362,tunbd7,15,3,70
R006185,Fitan,22.609037,88.403852,22.456921,88.442106,tunbee,18,2,132
R006186,Warjas,22.573375,88.271104,22.676135,88.387229,tunb2t,10,1,47
R006187,Chandresh,22.56455,88.410148,22.554892,88.315877,tunb7g,13,1,70
R006188,Chavvi,22.522186,88.354162,22.541398,88.323912,tunb4s,19,0,140
R006189,Gaurangi,22.572461,88.327541,22.504567,88.3623,tunb3v,21,1,82
R006190,Anjali,22.559054,88.296593,22.609107,88.364973,tunb34,16,3,109
R006191,Vyanjana,22.563771,88.280964,22.662925,88.334291,tunb2g,10,0,54
R006192,Daniel,22.664399,88.329121,22.611427,88.419925,tunbcv,19,1,88
R006193,Oviya,22.590181,88.357396,22.638653,88.451296,tunbd8,11,0,146
R006194,Pahal,22.492381,88.427887,22.601499,88.356319,tgyzun,21,3,63
R006195,Banjeet,22.433739,88.415135,22.630997,88.38199,tgyzeg,10,1,62
R006196,Kalpit,22.605697,88.427653,22.655958,88.408437,tunbs5,16,0,66
R006197,Jyoti,22.568851,88.348945,22.427014,88.400606,tunb6k,11,0,78
R006198,Jagat,22.577995,88.384072,22.684433,88.338556,tunb7n,18,4,147
R006199,Eshana,22.547696,88.392037,22.665118,88.405312,tunb72,8,4,108
R006200,Janaki,22.585072,88.39813,22.421315,88.411251,tunb7x,14,0,104
R006201,Amaira,22.545596,88.430893,22.521719,88.282822,tunbk2,9,1,97
R006202,Charan,22.587505,88.398448,22.584241,88.446394,tunb7x,11,3,44
R006203,Upadhriti,22.615658,88.430145,22.682611,88.422937,tunbsm,12,4,97
R006204,Pranit,22.577138,88.364278,22.522216,88.380912,tunb6y,19,4,146
R006205,Frederick,22.644872,88.374874,22.486538,88.30367,tunbg4,21,0,74
R006206,Banjeet,22.574464,88.432334,22.649286,88.412429,tunbkm,18,2,135
R006207,Sanya,22.539981,88.318434,22.552734,88.403875,tunb1x,20,4,136
R006208,Varenya,22.649881,88.442515,22.470459,88.445064,tunbue,6,0,123
R006209,Suhani,22.635938,88.412151,22.648724,88.454757,tunbgb,22,1,144
R006210,Turvi,22.589357,88.378923,22.678669,88.349291,tunbe0,21,1,71
R006211,Yuvraj,22.513146,88.352767,22.642793,88.413621,tunb4d,18,3,104
R006212,Anjali,22.47913,88.400456,22.640532,88.333573,tgyzgs,19,2,63
R006213,Unnati,22.539215,88.395618,22.682007,88.426019,tunb5r,11,4,66
R006214,Adweta,22.63452,88.341917,22.512389,88.364717,tunbf2,19,4,91
R006215,Dalbir,22.621375,88.39878,22.626744,88.442018,tunbew,7,3,43
R006216,Jeremiah,22.617278,88.425747,22.491158,88.289283,tunbsj,6,4,78
R006217,Lila,22.607146,88.460107,22.681604,88.413573,tunbsg,16,1,85
R006218,Veer,22.530254,88.34526,22.628167,88.404047,tunb4m,13,4,82
R006219,Neha,22.650969,88.399015,22.64778,88.445392,tunbge,15,3,63
R006220,Bahadurjit,22.525263,88.339487,22.482614,88.341218,tunb4h,7,3,108
R006221,Hritik,22.553102,88.420117,22.421978,88.40618,tunbk1,8,4,82
R006222,Harini,22.518567,88.394974,22.64197,88.366393,tunb57,21,2,52
R006223,Aishani,22.518316,88.405305,22.587998,88.489866,tunb5e,9,1,133
R006224,Darpan,22.585386,88.4407,22.643708,88.398839,tunbkx,21,3,83
R006225,Vedika,22.508786,88.363555,22.481202,88.361194,tunb4c,10,2,145
R006226,Chaman,22.489272,88.400646,22.632867,88.461746,tgyzgw,10,4,45
R006227,Divya,22.541067,88.294323,22.54321,88.338842,tunb1p,12,1,145
R006228,Oliver,22.646381,88.396177,22.467463,88.354034,tunbgd,10,0,94
R006229,Mahika,22.582809,88.424842,22.550907,88.340336,tunbkp,18,2,98
R006230,Ayush,22.553271,88.420272,22.674096,88.395208,tunbk1,11,3,80
R006231,Triya,22.553523,88.344924,22.481135,88.365365,tunb63,15,0,85
R006232,Max,22.568282,88.277502,22.538142,88.355128,tunb2u,16,1,142
R006233,Tanish,22.697678,88.354567,22.506868,88.355913,tunc4e,15,4,104
R006234,Raghav,22.583756,88.394076,22.473142,88.412011,tunb7r,15,1,46
R006235,Riya,22.578044,88.439988,22.6089,88.383456,tunbkw,22,4,66
R006236,Falguni,22.45193,88.416281,22.542256,88.379566,tgyzez,21,1,86
R006237,Advaith,22.547684,88.337225,22.433316,88.38061,tunb60,13,3,75
R006238,Aadhya,22.516409,88.417084,22.434929,88.376195,tunb5f,12,1,81
R006239,Yashodhara,22.697484,88.411654,22.493848,88.293797,tunc5g,14,2,118
R006240,Qarin,22.489843,88.442912,22.707601,88.386048,tgyzuw,12,3,101
R006241,Sai,22.594871,88.33428,22.622086,88.450635,tunbd1,16,3,148
R006242,Ayaan,22.671241,88.34208,22.433261,88.379624,tunbfr,12,0,143
R006243,Ishani,22.587307,88.404854,22.621623,88.416083,tunb7x,13,4,60
R006244,Advay,22.600973,88.484775,22.523193,88.401941,tunbtd,15,0,40
R006245,Aarini,22.637641,88.33777,22.489048,88.363784,tunbf1,14,4,61
R006246,Krishna,22.559908,88.471628,22.435703,88.415229,tunbm4,8,3,80
R006247,Bina,22.520574,88.323024,22.556109,88.433221,tunb1g,18,3,68
R006248,Vaishnavi,22.579324,88.450422,22.496599,88.358631,tunbkw,22,0,85
R006249,Gagan,22.603858,88.383454,22.430803,88.391468,tunbe4,10,3,124
R006250,Chaman,22.4884,88.311445,22.514985,88.400794,tgyzct,19,1,63
R006251,Zaitra,22.641254,88.478097,22.609229,88.392955,tunbv3,21,0,94
R006252,Tanveer,22.627728,88.401215,22.571586,88.484807,tunbex,19,2,121
R006253,Anjali,22.605717,88.375391,22.466547,88.438722,tunbe5,6,2,43
R006254,Adweta,22.53528,88.335581,22.651043,88.332592,tunb4n,19,4,85
R006255,Oeshi,22.569437,88.318265,22.646452,88.383304,tunb3s,9,1,125
R006256,Balhaar,22.598967,88.45542,22.473524,88.395083,tunbsf,18,0,119
R006257,Orinder,22.61676,88.414561,22.640468,88.332865,tunbev,16,3,90
R006258,Bhavani,22.659883,88.358908,22.453381,88.410718,tunbft,9,2,110
R006259,Nakul,22.62166,88.371346,22.514337,88.393286,tunbdy,13,1,83
R006260,Madhavi,22.561998,88.26708,22.577229,88.400071,tunb2e,10,4,58
R006261,Dalbir,22.67959,88.339147,22.690152,88.404596,tunc40,22,0,56
R006262,Zinal,22.619797,88.397493,22.501188,88.350221,tunbet,18,1,141
R006263,Rushil,22.604703,88.440254,22.619446,88.400608,tunbse,13,3,83
R006264,Gautam,22.592518,88.48806,22.447774,88.374439,tunbt8,22,4,128
R006265,Anamika,22.586489,88.458508,22.584284,88.464502,tunbkz,10,1,138
R006266,Daksh,22.484915,88.354919,22.689536,88.400399,tgyzft,22,2,69
R006267,Ranveer,22.526171,88.370199,22.492301,88.441763,tunb4u,11,4,53
R006268,Guneet,22.515719,88.386711,22.642253,88.360314,tunb56,14,4,49
R006269,Udyati,22.597741,88.419522,22.558497,88.404666,tunbs1,15,1,113
R006270,Theodore,22.5965,88.420073,22.577461,88.38419,tunbs1,21,0,142
R006271,Girik,22.613779,88.425298,22.562639,88.391073,tunbsh,10,4,40
R006272,Gaurang,22.625048,88.455295,22.619045,88.498387,tunbsy,16,2,112
R006273,Tejas,22.611897,88.411161,22.557181,88.486331,tunbeu,19,2,72
R006274,Nachiket,22.594145,88.438746,22.664195,88.411853,tunbs3,11,1,143
R006275,Upasna,22.613629,88.374005,22.595637,88.415342,tunbdu,8,1,110
R006276,Henry,22.521408,88.301416,22.580507,88.400192,tunb17,18,1,134
R006277,Netra,22.592882,88.389406,22.498754,88.268607,tunbe2,14,3,94
R006278,Ishaan,22.612885,88.407531,22.619386,88.375957,tunbeu,14,2,83
R006279,Isaac,22.447964,88.388483,22.647242,88.445785,tgyzeq,12,2,48
R006280,Ekalinga,22.548192,88.333524,22.694592,88.407312,tunb60,22,2,148
R006281,Janaki,22.546163,88.370213,22.581925,88.365105,tunb6b,19,1,52
R006282,Vansha,22.557747,88.298998,22.617575,88.471878,tunb36,22,4,139
R006283,Vedant,22.645369,88.420966,22.562198,88.332971,tunbu4,12,1,96
R006284,Hemang,22.529318,88.353915,22.565669,88.488501,tunb4t,14,1,150
R006285,Jalsa,22.629648,88.413291,22.59414,88.389793,tunbez,17,0,138
R006286,Zayan,22.665851,88.398179,22.580173,88.460472,tunbgw,13,0,56
R006287,Lohit,22.635437,88.444977,22.470899,88.371389,tunbu8,10,2,41
R006288,Deepa,22.646476,88.367082,22.532091,88.317575,tunbff,8,3,104
R006289,Reva,22.547314,88.330524,22.632362,88.435024,tunb60,13,1,108
R006290,Riya,22.582236,88.314768,22.678149,88.35087,tunb3w,13,3,113
R006291,Vinaya,22.486376,88.398156,22.560182,88.330721,tgyzgt,12,0,81
R006292,Veda,22.569699,88.422787,22.535325,88.342921,tunbkh,22,3,144
R006293,Arjun,22.635098,88.429218,22.601099,88.399791,tunbu2,8,3,87
R006294,Tanvi,22.627025,88.478528,22.571833,88.396445,tunbtr,10,3,60
R006295,Kala,22.490763,88.400546,22.542661,88.309086,tgyzgw,9,0,60
R006296,Avni,22.612352,88.344657,22.647464,88.42481,tunbdk,21,2,75
R006297,Kala,22.568544,88.411985,22.606496,88.331189,tunb7u,8,1,117
R006298,Onkar,22.534022,88.339317,22.673135,88.36368,tunb4n,22,4,61
R006299,Max,22.628361,88.399599,22.646881,88.436442,tunbex,13,0,120
R006300,Vasudha,22.576204,88.3386,22.467197,88.407082,tunb6j,16,0,75
R006301,Gautam,22.445582,88.369749,22.539334,88.362282,tgyzdy,6,2,115
R006302,Odika,22.607029,88.461659,22.63089,88.376221,tunbsg,13,4,148
R006303,Neelima,22.421398,88.410803,22.584028,88.354076,tgyzec,14,3,118
R006304,Gaurav,22.633172,88.485996,22.636275,88.447548,tunbv8,21,0,81
R006305,Ekapad,22.552498,88.28072,22.630179,88.411094,tunb2c,19,1,109
R006306,Zansi,22.62948,88.391766,22.576729,88.358947,tunber,18,2,87
R006307,Gaurangi,22.612482,88.427683,22.617158,88.484844,tunbsh,6,4,54
R006308,Chameli,22.537194,88.264693,22.462628,88.35205,tunb0w,20,0,92
R006309,Bhanumati,22.632302,88.472331,22.533424,88.28433,tunbv0,7,0,121
R006310,Lopa,22.520151,88.295684,22.530556,88.325033,tunb15,6,4,98
R006311,Amol,22.57338,88.402406,22.658845,88.441115,tunb7t,18,3,149
R006312,Nandini,22.585069,88.445483,22.683643,88.350034,tunbkx,8,2,132
R006313,Mekhala,22.695475,88.409021,22.561033,88.28444,tunc5g,9,2,62
R006314,Radhika,22.499599,88.399114,22.443722,88.43825,tgyzgx,22,2,103
R006315,Ekaraj,22.6069,88.45993,22.648084,88.454958,tunbsg,7,2,148
R006316,Guneet,22.559109,88.272275,22.66672,88.431439,tunb2d,9,1,87
R006317,Jalsa,22.511731,88.401703,22.441452,88.421686,tunb5d,13,1,40
R006318,Chakradev,22.603077,88.401083,22.662404,88.404251,tunbed,13,0,83
R006319,Manya,22.482015,88.411702,22.604082,88.462396,tgyzgu,12,2,71
R006320,Sarthak,22.598614,88.379558,22.579212,88.492664,tunbe1,19,3,62
R006321,Ekanta,22.480643,88.431301,22.61412,88.457067,tgyzuk,13,3,93
R006322,Dakshesh,22.526876,88.271959,22.485221,88.311224,tunb0s,9,3,74
R006323,Zansi,22.541085,88.325146,22.57728,88.483335,tunb1z,11,4,148
R006324,Devika,22.594763,88.375007,22.529475,88.359876,tunbe1,20,3,79
R006325,David,22.576543,88.400944,22.460747,88.385943,tunb7t,15,1,75
R006326,Tanay,22.574164,88.483246,22.646711,88.401225,tunbmm,10,4,40
R006327,Aarnav,22.661061,88.326931,22.497753,88.364128,tunbcv,11,0,99
R006328,Anya,22.587767,88.414418,22.466768,88.43791,tunb7z,19,1,139
R006329,Zinal,22.493408,88.294205,22.539558,88.33245,tgyzcn,12,2,126
R006330,Bhavani,22.526886,88.283576,22.656882,88.432447,tunb0u,13,2,107
R006331,Pranit,22.604653,88.426092,22.617777,88.369121,tunbs5,20,3,83
R006332,Samuel,22.548909,88.322024,22.600505,88.397424,tunb3b,16,4,73
R006333,Wyatt,22.630556,88.479034,22.613319,88.400039,tunbtr,15,1,40
R006334,Chatura,22.590067,88.376611,22.62573,88.415072,tunbe0,6,3,52
R006335,Timothy,22.489285,88.402981,22.425232,88.373057,tgyzgw,7,1,84
R006336,Zehaan,22.565009,88.385031,22.547091,88.338716,tunb77,17,3,99
R006337,Nisha,22.576586,88.290722,22.671167,88.371187,tunb3j,6,2,141
R006338,Deepa,22.61141,88.393573,22.589779,88.466747,tunbek,7,2,40
R006339,Anvi,22.644127,88.447514,22.557192,88.328225,tunbud,16,1,75
R006340,Tanveer,22.453331,88.42346,22.561462,88.269954,tgyzsp,20,0,126
R006341,Gaurangi,22.576302,88.35979,22.575672,88.338864,tunb6t,11,0,45
R006342,Orinder,22.637096,88.427414,22.494283,88.307085,tunbu0,14,3,86
R006343,Xiti,22.437556,88.425175,22.650131,88.449968,tgyzsh,15,1,90
R006344,Anthony,22.43752,88.361614,22.510345,88.352494,tgyzds,22,2,52
R006345,Nathan,22.624096,88.398151,22.553858,88.334725,tunbew,16,0,130
R006346,Laksh,22.635353,88.429122,22.591106,88.456639,tunbu2,12,0,143
R006347,Sai,22.628418,88.444016,22.531903,88.353309,tunbsx,15,0,84
R006348,Idika,22.593149,88.469305,22.569287,88.31506,tunbt0,17,4,126
R006349,Ekavir,22.559155,88.350041,22.493288,88.273026,tunb66,22,4,132
R006350,Samuel,22.597086,88.403922,22.618713,88.466363,tunbe9,12,0,42
R006351,Jagdish,22.493578,88.421141,22.595179,88.437926,tgyzun,18,3,129
R006352,Rachana,22.521923,88.383645,22.553734,88.432294,tunb55,13,4,84
R006353,Maanas,22.464721,88.400234,22.447737,88.358115,tgyzg9,15,0,142
R006354,Vaishnavi,22.584263,88.427357,22.426719,88.363212,tunbkp,13,3,43
R006355,Janani,22.633484,88.409699,22.617891,88.463337,tunbgb,7,0,43
R006356,Brijesh,22.62619,88.42316,22.684561,88.335572,tunbsn,7,0,146
R006357,Ganga,22.462876,88.394635,22.53887,88.36994,tgyzg3,8,2,135
R006358,Tamanna,22.551543,88.357919,22.462028,88.348671,tunb69,8,3,72
R006359,Yadavi,22.482934,88.416061,22.607186,88.387685,tgyzgu,6,0,44
R006360,Ekansh,22.569532,88.372726,22.584268,88.449382,tunb6u,14,3,134
R006361,Karan,22.538113,88.315969,22.565243,88.351138,tunb1w,6,0,125
R006362,Diya,22.662967,88.326885,22.544573,88.392531,tunbcv,9,2,99
R006363,Chakradev,22.535279,88.355604,22.570761,88.273366,tunb4w,15,2,57
R006364,Mekhala,22.642188,88.436707,22.426698,88.36451,tunbu3,16,4,65
R006365,Bina,22.628046,88.382434,22.53094,88.314756,tunbep,7,0,101
R006366,Samar,22.474928,88.368942,22.586665,88.408149,tgyzfg,18,3,90
R006367,Wriddhish,22.585909,88.433552,22.506598,88.317586,tunbkr,14,3,86
R006368,Umang,22.596935,88.350093,22.464618,88.370731,tunbd3,13,0,142
R006369,Harrison,22.577536,88.451328,22.61535,88.380459,tunbky,18,3,67
R006370,Panini,22.514837,88.336035,22.661862,88.414959,tunb44,8,1,138
R006371,Yatin,22.515644,88.319874,22.588229,88.40335,tunb1f,21,0,95
R006372,Chanchal,22.689727,88.401431,22.569045,88.480941,tunc5d,19,2,136
R006373,Omaja,22.55168,88.467634,22.623172,88.470735,tunbm1,12,3,66
R006374,Ganga,22.657729,88.371308,22.637272,88.420236,tunbfu,6,0,55
R006375,Gayathri,22.464287,88.342509,22.590082,88.451974,tgyzf3,12,2,134
